                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    174,                 1.1411,                0.45967,                0.93036,                 0.9183,                0.87603,                0.92702,                0.61138,                      0,                    inf,                      0,               0.004291,               0.004291,               0.004291
                    175,                  1.142,                0.46029,                0.93136,                0.91824,                0.87605,                0.92701,                0.61142,                      0,                    inf,                      0,               0.004258,               0.004258,               0.004258
                    176,                 1.1422,                0.45984,                0.92969,                0.91803,                0.87625,                  0.927,                0.61146,                      0,                    inf,                      0,               0.004225,               0.004225,               0.004225
                    177,                 1.1397,                 0.4583,                0.93021,                0.91817,                0.87628,                0.92699,                0.61145,                      0,                    inf,                      0,               0.004192,               0.004192,               0.004192
                    178,                  1.138,                0.45733,                0.93247,                0.91836,                0.87615,                0.92694,                0.61142,                      0,                    inf,                      0,               0.004159,               0.004159,               0.004159
                    179,                 1.1352,                0.45683,                0.92825,                0.91807,                0.87641,                0.92686,                 0.6113,                      0,                    inf,                      0,               0.004126,               0.004126,               0.004126
                    180,                 1.1362,                 0.4565,                0.92988,                0.91801,                0.87632,                0.92688,                0.61132,                      0,                    inf,                      0,               0.004093,               0.004093,               0.004093
                    181,                 1.1349,                 0.4563,                0.92919,                0.91808,                0.87651,                0.92694,                 0.6113,                      0,                    inf,                      0,                0.00406,                0.00406,                0.00406
                    182,                 1.1354,                0.45593,                   0.93,                0.91862,                0.87582,                0.92687,                0.61135,                      0,                    inf,                      0,               0.004027,               0.004027,               0.004027
                    183,                 1.1321,                0.45453,                0.92824,                0.91872,                0.87574,                0.92694,                0.61128,                      0,                    inf,                      0,               0.003994,               0.003994,               0.003994
                    184,                 1.1306,                0.45456,                0.92706,                0.91873,                0.87573,                0.92688,                0.61131,                      0,                    inf,                      0,               0.003961,               0.003961,               0.003961
                    185,                 1.1308,                 0.4541,                0.92819,                0.91884,                0.87553,                0.92686,                0.61132,                      0,                    inf,                      0,               0.003928,               0.003928,               0.003928
                    186,                 1.1291,                0.45304,                0.92852,                0.91864,                0.87597,                 0.9269,                0.61132,                      0,                    inf,                      0,               0.003895,               0.003895,               0.003895
                    187,                 1.1271,                0.45212,                0.92769,                0.91871,                0.87564,                0.92683,                0.61139,                      0,                    inf,                      0,               0.003862,               0.003862,               0.003862
                    188,                 1.1254,                 0.4511,                0.92692,                0.91812,                0.87642,                0.92688,                0.61129,                      0,                    inf,                      0,               0.003829,               0.003829,               0.003829
                    189,                 1.1242,                0.45192,                0.92668,                0.91779,                0.87665,                0.92685,                0.61131,                      0,                    inf,                      0,               0.003796,               0.003796,               0.003796
                    190,                  1.127,                0.45202,                0.92622,                0.91784,                 0.8764,                0.92685,                0.61125,                      0,                    inf,                      0,               0.003763,               0.003763,               0.003763
                    191,                 1.1259,                 0.4516,                0.92485,                0.91761,                0.87664,                0.92684,                0.61122,                      0,                    inf,                      0,                0.00373,                0.00373,                0.00373
                    192,                 1.1232,                0.45003,                0.92792,                0.91769,                0.87659,                0.92692,                0.61123,                      0,                    inf,                      0,               0.003697,               0.003697,               0.003697
                    193,                 1.1219,                0.44939,                0.92548,                 0.9186,                0.87607,                  0.927,                0.61138,                      0,                    inf,                      0,               0.003664,               0.003664,               0.003664
                    194,                 1.1221,                0.44933,                 0.9258,                0.91881,                0.87599,                0.92693,                0.61132,                      0,                    inf,                      0,               0.003631,               0.003631,               0.003631
                    195,                 1.1195,                0.44901,                0.92506,                 0.9182,                 0.8766,                0.92695,                0.61134,                      0,                    inf,                      0,               0.003598,               0.003598,               0.003598
                    196,                 1.1203,                0.44836,                 0.9255,                0.91773,                 0.8771,                0.92691,                0.61135,                      0,                    inf,                      0,               0.003565,               0.003565,               0.003565
                    197,                 1.1177,                0.44625,                0.92591,                0.91826,                0.87684,                0.92706,                0.61125,                      0,                    inf,                      0,               0.003532,               0.003532,               0.003532
                    198,                 1.1146,                0.44581,                0.92534,                0.91818,                0.87682,                0.92698,                0.61128,                      0,                    inf,                      0,               0.003499,               0.003499,               0.003499
                    199,                 1.1162,                0.44682,                0.92495,                0.91826,                0.87681,                0.92705,                0.61126,                      0,                    inf,                      0,               0.003466,               0.003466,               0.003466
                    200,                 1.1124,                0.44488,                0.92331,                0.91916,                0.87608,                 0.9271,                 0.6113,                      0,                    inf,                      0,               0.003433,               0.003433,               0.003433
                    201,                 1.1114,                0.44447,                0.92306,                0.91854,                0.87688,                0.92709,                0.61135,                      0,                    inf,                      0,                 0.0034,                 0.0034,                 0.0034
                    202,                   1.11,                0.44401,                0.92272,                0.91925,                0.87609,                0.92711,                0.61133,                      0,                    inf,                      0,               0.003367,               0.003367,               0.003367
                    203,                  1.112,                0.44456,                0.92308,                0.91939,                0.87594,                0.92709,                0.61136,                      0,                    inf,                      0,               0.003334,               0.003334,               0.003334
                    204,                 1.1101,                0.44379,                0.92272,                0.91915,                0.87638,                0.92713,                0.61144,                      0,                    inf,                      0,               0.003301,               0.003301,               0.003301
                    205,                 1.1073,                 0.4432,                0.92163,                0.91882,                0.87666,                0.92709,                0.61132,                      0,                    inf,                      0,               0.003268,               0.003268,               0.003268
                    206,                 1.1044,                0.44144,                0.91949,                0.91941,                0.87609,                0.92718,                0.61131,                      0,                    inf,                      0,               0.003235,               0.003235,               0.003235
                    207,                 1.1056,                0.44081,                0.92105,                0.91917,                0.87619,                0.92701,                0.61133,                      0,                    inf,                      0,               0.003202,               0.003202,               0.003202
                    208,                 1.1025,                 0.4405,                0.92015,                0.91938,                0.87604,                0.92704,                0.61144,                      0,                    inf,                      0,               0.003169,               0.003169,               0.003169
                    209,                  1.105,                0.44192,                0.92112,                0.91968,                0.87552,                0.92698,                0.61141,                      0,                    inf,                      0,               0.003136,               0.003136,               0.003136
                    210,                 1.1034,                0.44027,                0.91994,                 0.9196,                0.87578,                  0.927,                0.61146,                      0,                    inf,                      0,               0.003103,               0.003103,               0.003103
                    211,                  1.106,                0.44095,                0.92004,                0.91956,                 0.8757,                0.92698,                0.61137,                      0,                    inf,                      0,                0.00307,                0.00307,                0.00307
                    212,                 1.1011,                0.43949,                0.92113,                0.91975,                0.87579,                0.92701,                0.61129,                      0,                    inf,                      0,               0.003037,               0.003037,               0.003037
                    213,                 1.0989,                0.43875,                 0.9191,                0.91965,                0.87604,                0.92708,                0.61134,                      0,                    inf,                      0,               0.003004,               0.003004,               0.003004
                    214,                 1.0974,                0.43832,                0.91799,                   0.92,                0.87573,                0.92712,                0.61136,                      0,                    inf,                      0,               0.002971,               0.002971,               0.002971
                    215,                 1.0982,                0.43744,                0.91946,                0.92016,                0.87578,                0.92705,                0.61133,                      0,                    inf,                      0,               0.002938,               0.002938,               0.002938
                    216,                 1.0942,                0.43612,                0.91765,                0.92005,                0.87599,                0.92701,                0.61129,                      0,                    inf,                      0,               0.002905,               0.002905,               0.002905
                    217,                 1.0908,                0.43497,                 0.9174,                0.92047,                0.87562,                  0.927,                0.61129,                      0,                    inf,                      0,               0.002872,               0.002872,               0.002872
                    218,                 1.0923,                0.43515,                 0.9188,                0.92037,                 0.8758,                0.92711,                0.61127,                      0,                    inf,                      0,               0.002839,               0.002839,               0.002839
                    219,                 1.0922,                0.43558,                 0.9187,                0.92034,                0.87577,                0.92712,                0.61125,                      0,                    inf,                      0,               0.002806,               0.002806,               0.002806
                    220,                 1.0914,                0.43521,                0.91665,                0.92027,                0.87597,                0.92713,                0.61122,                      0,                    inf,                      0,               0.002773,               0.002773,               0.002773
                    221,                 1.0906,                0.43417,                0.91754,                0.92024,                0.87587,                0.92714,                0.61135,                      0,                    inf,                      0,                0.00274,                0.00274,                0.00274
                    222,                 1.0882,                0.43309,                0.91704,                0.92143,                0.87499,                0.92714,                0.61124,                      0,                    inf,                      0,               0.002707,               0.002707,               0.002707
                    223,                 1.0922,                0.43371,                0.91893,                0.92022,                0.87583,                0.92714,                0.61127,                      0,                    inf,                      0,               0.002674,               0.002674,               0.002674
                    224,                 1.0895,                0.43352,                0.91777,                0.92136,                0.87502,                0.92712,                0.61126,                      0,                    inf,                      0,               0.002641,               0.002641,               0.002641
                    225,                 1.0875,                0.43218,                0.91793,                0.92088,                0.87536,                0.92718,                0.61128,                      0,                    inf,                      0,               0.002608,               0.002608,               0.002608
                    226,                 1.0863,                0.43163,                0.91628,                0.92068,                0.87567,                0.92718,                0.61111,                      0,                    inf,                      0,               0.002575,               0.002575,               0.002575
                    227,                 1.0819,                0.43038,                0.91611,                0.92103,                0.87553,                0.92728,                 0.6113,                      0,                    inf,                      0,               0.002542,               0.002542,               0.002542
                    228,                 1.0838,                0.43077,                0.91549,                 0.9206,                0.87583,                0.92721,                0.61124,                      0,                    inf,                      0,               0.002509,               0.002509,               0.002509
                    229,                  1.083,                0.43105,                0.91484,                0.92043,                0.87602,                0.92721,                0.61124,                      0,                    inf,                      0,               0.002476,               0.002476,               0.002476
                    230,                 1.0801,                0.42958,                0.91552,                0.92047,                0.87593,                0.92717,                0.61121,                      0,                    inf,                      0,               0.002443,               0.002443,               0.002443
                    231,                 1.0805,                0.43002,                0.91619,                0.92037,                0.87606,                0.92714,                0.61114,                      0,                    inf,                      0,                0.00241,                0.00241,                0.00241
                    232,                 1.0809,                0.42909,                0.91535,                0.91973,                0.87679,                0.92711,                0.61112,                      0,                    inf,                      0,               0.002377,               0.002377,               0.002377
                    233,                   1.08,                0.42884,                0.91587,                0.92032,                0.87622,                0.92715,                0.61103,                      0,                    inf,                      0,               0.002344,               0.002344,               0.002344
                    234,                 1.0789,                0.42848,                 0.9137,                 0.9203,                0.87608,                0.92711,                0.61096,                      0,                    inf,                      0,               0.002311,               0.002311,               0.002311
                    235,                 1.0736,                0.42644,                0.91331,                 0.9199,                0.87647,                0.92708,                 0.6109,                      0,                    inf,                      0,               0.002278,               0.002278,               0.002278
                    236,                  1.071,                0.42554,                0.91307,                0.91961,                0.87677,                0.92712,                0.61081,                      0,                    inf,                      0,               0.002245,               0.002245,               0.002245
                    237,                  1.073,                0.42658,                0.91281,                0.91953,                0.87695,                0.92715,                0.61086,                      0,                    inf,                      0,               0.002212,               0.002212,               0.002212
                    238,                 1.0688,                0.42425,                 0.9117,                 0.9188,                0.87744,                0.92711,                0.61088,                      0,                    inf,                      0,               0.002179,               0.002179,               0.002179
                    239,                 1.0687,                 0.4244,                0.91198,                0.91901,                0.87734,                0.92712,                0.61087,                      0,                    inf,                      0,               0.002146,               0.002146,               0.002146
                    240,                 1.0703,                0.42503,                0.91215,                0.91907,                0.87723,                0.92711,                 0.6108,                      0,                    inf,                      0,               0.002113,               0.002113,               0.002113
                    241,                 1.0696,                0.42438,                0.91141,                0.91892,                0.87747,                0.92719,                0.61105,                      0,                    inf,                      0,                0.00208,                0.00208,                0.00208
                    242,                 1.0691,                0.42372,                0.91211,                0.91895,                0.87748,                0.92716,                0.61085,                      0,                    inf,                      0,               0.002047,               0.002047,               0.002047
                    243,                 1.0644,                0.42239,                0.91093,                0.91895,                0.87736,                0.92708,                0.61082,                      0,                    inf,                      0,               0.002014,               0.002014,               0.002014
                    244,                 1.0673,                0.42344,                0.91024,                0.91874,                0.87758,                0.92713,                0.61115,                      0,                    inf,                      0,               0.001981,               0.001981,               0.001981
                    245,                 1.0605,                0.42061,                0.91035,                0.91888,                0.87744,                 0.9272,                 0.6111,                      0,                    inf,                      0,               0.001948,               0.001948,               0.001948
                    246,                  1.059,                0.42001,                0.90935,                0.91888,                0.87745,                 0.9272,                0.61106,                      0,                    inf,                      0,               0.001915,               0.001915,               0.001915
                    247,                 1.0608,                0.42063,                0.90998,                0.91885,                0.87742,                0.92713,                0.61083,                      0,                    inf,                      0,               0.001882,               0.001882,               0.001882
                    248,                 1.0575,                0.41957,                 0.9099,                0.91921,                0.87712,                0.92713,                0.61079,                      0,                    inf,                      0,               0.001849,               0.001849,               0.001849
                    249,                 1.0583,                0.41889,                0.91025,                0.91926,                0.87708,                0.92711,                0.61072,                      0,                    inf,                      0,               0.001816,               0.001816,               0.001816
                    250,                 1.0564,                0.41918,                0.90907,                0.91931,                0.87703,                0.92719,                0.61096,                      0,                    inf,                      0,               0.001783,               0.001783,               0.001783
                    251,                 1.0531,                0.41667,                0.90913,                0.91935,                0.87717,                0.92715,                0.61103,                      0,                    inf,                      0,                0.00175,                0.00175,                0.00175
                    252,                 1.0541,                0.41821,                 0.9088,                0.91948,                0.87702,                0.92717,                  0.611,                      0,                    inf,                      0,               0.001717,               0.001717,               0.001717
                    253,                 1.0533,                0.41754,                0.90662,                0.91931,                0.87742,                0.92717,                0.61095,                      0,                    inf,                      0,               0.001684,               0.001684,               0.001684
                    254,                 1.0519,                0.41699,                0.90747,                0.91962,                0.87709,                0.92718,                0.61088,                      0,                    inf,                      0,               0.001651,               0.001651,               0.001651
                    255,                 1.0474,                0.41517,                0.90787,                0.91951,                0.87728,                 0.9271,                0.61075,                      0,                    inf,                      0,               0.001618,               0.001618,               0.001618
                    256,                 1.0502,                 0.4162,                0.90636,                0.91953,                 0.8772,                0.92704,                0.61033,                      0,                    inf,                      0,               0.001585,               0.001585,               0.001585
                    257,                 1.0475,                0.41517,                0.90712,                0.91971,                0.87717,                0.92708,                0.61066,                      0,                    inf,                      0,               0.001552,               0.001552,               0.001552
                    258,                 1.0492,                0.41566,                0.90663,                0.91968,                0.87718,                0.92706,                0.61064,                      0,                    inf,                      0,               0.001519,               0.001519,               0.001519
                    259,                 1.0464,                 0.4146,                0.90575,                0.91966,                 0.8772,                0.92708,                0.61022,                      0,                    inf,                      0,               0.001486,               0.001486,               0.001486
                    260,                 1.0479,                0.41423,                0.90751,                0.91974,                0.87733,                0.92708,                0.61024,                      0,                    inf,                      0,               0.001453,               0.001453,               0.001453
                    261,                 1.0469,                 0.4139,                0.90657,                0.91948,                 0.8775,                0.92707,                0.61012,                      0,                    inf,                      0,                0.00142,                0.00142,                0.00142
                    262,                  1.046,                0.41433,                0.90658,                0.91966,                0.87745,                0.92701,                0.61012,                      0,                    inf,                      0,               0.001387,               0.001387,               0.001387
                    263,                 1.0447,                0.41366,                0.90569,                 0.9197,                0.87744,                0.92698,                0.61004,                      0,                    inf,                      0,               0.001354,               0.001354,               0.001354
                    264,                  1.042,                0.41291,                0.90517,                0.91903,                0.87792,                0.92695,                0.61001,                      0,                    inf,                      0,               0.001321,               0.001321,               0.001321
                    265,                 1.0371,                0.41067,                0.90428,                0.91911,                0.87795,                0.92697,                0.60998,                      0,                    inf,                      0,               0.001288,               0.001288,               0.001288
                    266,                 1.0404,                0.41147,                0.90457,                0.91934,                0.87756,                0.92692,                0.61006,                      0,                    inf,                      0,               0.001255,               0.001255,               0.001255
                    267,                 1.0407,                0.41228,                0.90458,                 0.9192,                0.87789,                0.92698,                0.60997,                      0,                    inf,                      0,               0.001222,               0.001222,               0.001222
                    268,                 1.0404,                0.41136,                0.90455,                0.91933,                 0.8776,                0.92695,                0.60994,                      0,                    inf,                      0,               0.001189,               0.001189,               0.001189
                    269,                 1.0389,                0.41066,                0.90464,                0.91936,                0.87754,                0.92694,                   0.61,                      0,                    inf,                      0,               0.001156,               0.001156,               0.001156
                    270,                 1.0324,                0.40881,                0.90318,                 0.9196,                0.87746,                0.92694,                0.61009,                      0,                    inf,                      0,               0.001123,               0.001123,               0.001123
                    271,                  1.034,                0.40935,                0.90277,                0.91957,                0.87746,                0.92691,                0.61022,                      0,                    inf,                      0,                0.00109,                0.00109,                0.00109
                    272,                 1.0341,                 0.4085,                0.90312,                0.91949,                0.87754,                 0.9269,                0.61022,                      0,                    inf,                      0,               0.001057,               0.001057,               0.001057
                    273,                 1.0347,                0.40834,                0.90364,                0.91941,                0.87753,                0.92692,                0.61012,                      0,                    inf,                      0,               0.001024,               0.001024,               0.001024
                    274,                 1.0336,                0.40871,                0.90421,                0.91933,                 0.8775,                0.92689,                0.61007,                      0,                    inf,                      0,               0.000991,               0.000991,               0.000991
                    275,                 1.0301,                0.40739,                0.90129,                0.91912,                0.87781,                 0.9269,                0.61007,                      0,                    inf,                      0,               0.000958,               0.000958,               0.000958
                    276,                 1.0298,                0.40771,                0.90151,                0.91877,                0.87794,                0.92688,                0.60997,                      0,                    inf,                      0,               0.000925,               0.000925,               0.000925
                    277,                 1.0272,                0.40512,                0.90233,                0.91879,                0.87796,                0.92695,                0.61008,                      0,                    inf,                      0,               0.000892,               0.000892,               0.000892
                    278,                 1.0273,                0.40565,                0.90214,                 0.9184,                0.87832,                0.92698,                0.61001,                      0,                    inf,                      0,               0.000859,               0.000859,               0.000859
                    279,                 1.0251,                0.40612,                0.90071,                0.91844,                0.87811,                0.92686,                0.60999,                      0,                    inf,                      0,               0.000826,               0.000826,               0.000826
                    280,                 1.0234,                0.40501,                0.90096,                0.91846,                0.87821,                 0.9269,                0.61005,                      0,                    inf,                      0,               0.000793,               0.000793,               0.000793
                    281,                 1.0229,                0.40433,                0.90039,                0.91854,                0.87833,                0.92703,                0.60997,                      0,                    inf,                      0,                0.00076,                0.00076,                0.00076
                    282,                  1.024,                0.40506,                0.90082,                 0.9186,                0.87815,                0.92696,                   0.61,                      0,                    inf,                      0,               0.000727,               0.000727,               0.000727
                    283,                 1.0213,                 0.4036,                0.90034,                 0.9187,                0.87805,                0.92691,                0.60963,                      0,                    inf,                      0,               0.000694,               0.000694,               0.000694
                    284,                 1.0225,                0.40338,                0.90118,                0.91864,                  0.878,                0.92686,                0.60958,                      0,                    inf,                      0,               0.000661,               0.000661,               0.000661
                    285,                 1.0167,                 0.4017,                0.90018,                0.91839,                0.87814,                0.92689,                0.60955,                      0,                    inf,                      0,               0.000628,               0.000628,               0.000628
                    286,                 1.0199,                0.40217,                0.90011,                0.91833,                0.87803,                0.92689,                0.60947,                      0,                    inf,                      0,               0.000595,               0.000595,               0.000595
                    287,                  1.015,                0.40096,                0.89873,                0.91857,                0.87786,                0.92689,                0.60953,                      0,                    inf,                      0,               0.000562,               0.000562,               0.000562
                    288,                  1.019,                0.40272,                0.90031,                0.91866,                0.87789,                0.92683,                0.60942,                      0,                    inf,                      0,               0.000529,               0.000529,               0.000529
                    289,                 1.0146,                0.40069,                0.89873,                0.91862,                0.87782,                0.92679,                0.60935,                      0,                    inf,                      0,               0.000496,               0.000496,               0.000496
                    290,                 1.0059,                0.38939,                 0.9107,                0.91825,                0.87826,                0.92687,                 0.6093,                      0,                    inf,                      0,               0.000463,               0.000463,               0.000463
                    291,                 1.0012,                0.38662,                0.90921,                0.91835,                0.87813,                0.92679,                0.60936,                      0,                    inf,                      0,                0.00043,                0.00043,                0.00043
                    292,                 0.9971,                  0.385,                0.90819,                0.91873,                0.87781,                0.92681,                 0.6093,                      0,                    inf,                      0,               0.000397,               0.000397,               0.000397
                    293,                0.99601,                0.38429,                 0.9086,                0.91867,                0.87783,                 0.9268,                0.60923,                      0,                    inf,                      0,               0.000364,               0.000364,               0.000364
                    294,                0.99338,                0.38258,                0.90787,                0.91863,                 0.8779,                0.92677,                0.60921,                      0,                    inf,                      0,               0.000331,               0.000331,               0.000331
                    295,                 0.9917,                0.38168,                0.90775,                0.91839,                0.87797,                0.92675,                0.60918,                      0,                    inf,                      0,               0.000298,               0.000298,               0.000298
                    296,                0.99034,                0.38165,                0.90602,                0.91852,                0.87788,                0.92671,                0.60919,                      0,                    inf,                      0,               0.000265,               0.000265,               0.000265
                    297,                0.98848,                0.38043,                0.90574,                0.91855,                0.87779,                0.92672,                0.60913,                      0,                    inf,                      0,               0.000232,               0.000232,               0.000232
                    298,                0.98821,                   0.38,                0.90759,                0.91876,                 0.8777,                0.92667,                0.60914,                      0,                    inf,                      0,               0.000199,               0.000199,               0.000199
                    299,                0.98588,                0.37979,                0.90559,                0.91871,                0.87773,                0.92669,                 0.6091,                      0,                    inf,                      0,               0.000166,               0.000166,               0.000166
